user_id,product_id,product_name,category,price,rating,user_previous_purchases,user_interests,interaction_type,timestamp
u1066,p3003,mixer grinder,home & kitchen,3499,3,sunscreen|running shoes|face wash,home & kitchen|fashion,cart,2026-01-08
u1069,p1003,bluetooth keyboard,electronics,1499,4,wireless mouse|sunscreen|t-shirt,beauty|electronics,cart,2025-09-11
u1085,p1002,laptop stand,electronics,1199,5,bluetooth keyboard|running shoes|cooking pan,beauty|electronics,cart,2025-12-18
u1097,p4002,moisturizer,beauty,599,5,moisturizer|laptop stand|bluetooth keyboard,home & kitchen|fashion,cart,2025-11-29
u1076,p4002,moisturizer,beauty,599,4,cooking pan|mixer grinder|moisturizer,electronics|home & kitchen,purchase,2025-07-23
u1119,p3002,knife set,home & kitchen,999,5,moisturizer|sunscreen|wireless mouse,fashion|beauty,cart,2025-11-13
u1091,p1002,laptop stand,electronics,1199,3,t-shirt|laptop stand|face wash,home & kitchen|beauty,cart,2025-12-30
u1063,p3003,mixer grinder,home & kitchen,3499,5,moisturizer|running shoes|bluetooth keyboard,home & kitchen|electronics,purchase,2025-11-14
u1042,p4003,sunscreen,beauty,699,4,cooking pan|jeans|laptop stand,home & kitchen|fashion,view,2025-10-28
u1081,p1001,wireless mouse,electronics,799,5,face wash|cooking pan|t-shirt,home & kitchen|electronics,view,2025-11-04
u1119,p4001,face wash,beauty,399,3,cooking pan|wireless mouse|t-shirt,home & kitchen|fashion,view,2025-12-25
u1056,p1001,wireless mouse,electronics,799,2,bluetooth keyboard|mixer grinder|jeans,beauty|electronics,view,2025-10-11
u1074,p2001,running shoes,fashion,2499,5,moisturizer|cooking pan|t-shirt,electronics|beauty,purchase,2025-11-15
u1034,p3003,mixer grinder,home & kitchen,3499,1,cooking pan|mixer grinder|moisturizer,electronics|fashion,cart,2025-12-06
u1033,p3001,cooking pan,home & kitchen,1599,5,knife set|bluetooth keyboard|mixer grinder,home & kitchen|fashion,view,2025-09-24
u1002,p4001,face wash,beauty,399,1,laptop stand|sunscreen|t-shirt,beauty|home & kitchen,purchase,2025-11-08
u1045,p4002,moisturizer,beauty,599,4,face wash|moisturizer|bluetooth keyboard,electronics|fashion,view,2025-11-12
u1027,p3002,knife set,home & kitchen,999,2,sunscreen|cooking pan|wireless mouse,fashion|beauty,view,2025-11-06
u1041,p3003,mixer grinder,home & kitchen,3499,1,mixer grinder|laptop stand|cooking pan,fashion|home & kitchen,view,2025-10-10
u1116,p2002,t-shirt,fashion,799,5,t-shirt|knife set|bluetooth keyboard,fashion|beauty,view,2025-09-23
u1040,p4002,moisturizer,beauty,599,5,wireless mouse|running shoes|t-shirt,fashion|beauty,cart,2025-09-30
u1108,p1002,laptop stand,electronics,1199,3,knife set|sunscreen|laptop stand,electronics|fashion,purchase,2025-08-26
u1073,p3003,mixer grinder,home & kitchen,3499,4,moisturizer|wireless mouse|mixer grinder,beauty|electronics,purchase,2025-12-04
u1012,p2002,t-shirt,fashion,799,1,laptop stand|knife set|t-shirt,home & kitchen|fashion,view,2025-10-19
u1079,p1003,bluetooth keyboard,electronics,1499,4,cooking pan|moisturizer|sunscreen,fashion|home & kitchen,purchase,2025-07-25
u1068,p4001,face wash,beauty,399,5,running shoes|face wash|cooking pan,home & kitchen|electronics,cart,2025-08-18
u1039,p4003,sunscreen,beauty,699,1,laptop stand|jeans|moisturizer,fashion|electronics,view,2025-12-10
u1078,p1003,bluetooth keyboard,electronics,1499,4,sunscreen|face wash|bluetooth keyboard,beauty|fashion,cart,2025-11-08
u1089,p3001,cooking pan,home & kitchen,1599,4,sunscreen|wireless mouse|jeans,beauty|home & kitchen,view,2025-09-24
u1087,p4003,sunscreen,beauty,699,4,wireless mouse|running shoes|face wash,home & kitchen|beauty,cart,2025-11-08
u1052,p4003,sunscreen,beauty,699,3,moisturizer|bluetooth keyboard|laptop stand,fashion|electronics,purchase,2025-12-27
u1048,p3002,knife set,home & kitchen,999,3,wireless mouse|sunscreen|moisturizer,fashion|beauty,purchase,2025-08-15
u1032,p1003,bluetooth keyboard,electronics,1499,3,wireless mouse|t-shirt|cooking pan,home & kitchen|fashion,purchase,2025-08-21
u1078,p3001,cooking pan,home & kitchen,1599,4,cooking pan|knife set|sunscreen,beauty|electronics,cart,2025-11-30
u1001,p2002,t-shirt,fashion,799,3,jeans|cooking pan|sunscreen,home & kitchen|electronics,purchase,2026-01-03
u1073,p3002,knife set,home & kitchen,999,5,t-shirt|jeans|running shoes,electronics|fashion,view,2025-09-24
u1016,p2001,running shoes,fashion,2499,2,jeans|t-shirt|cooking pan,home & kitchen|beauty,cart,2025-10-16
u1089,p2002,t-shirt,fashion,799,5,wireless mouse|laptop stand|cooking pan,fashion|home & kitchen,cart,2025-11-13
u1118,p1001,wireless mouse,electronics,799,1,wireless mouse|moisturizer|cooking pan,electronics|beauty,view,2025-12-03
u1037,p1003,bluetooth keyboard,electronics,1499,4,knife set|cooking pan|sunscreen,home & kitchen|electronics,view,2025-10-22
u1078,p1002,laptop stand,electronics,1199,3,cooking pan|wireless mouse|laptop stand,beauty|home & kitchen,purchase,2025-12-16
u1011,p2003,jeans,fashion,1799,1,mixer grinder|t-shirt|sunscreen,home & kitchen|beauty,purchase,2026-01-07
u1013,p3002,knife set,home & kitchen,999,4,face wash|mixer grinder|cooking pan,home & kitchen|fashion,purchase,2025-12-09
u1025,p1002,laptop stand,electronics,1199,1,bluetooth keyboard|face wash|moisturizer,fashion|electronics,cart,2025-09-18
u1017,p4003,sunscreen,beauty,699,2,cooking pan|t-shirt|bluetooth keyboard,home & kitchen|beauty,purchase,2025-12-13
u1117,p1003,bluetooth keyboard,electronics,1499,4,wireless mouse|running shoes|mixer grinder,fashion|beauty,cart,2025-11-13
u1055,p2003,jeans,fashion,1799,5,sunscreen|face wash|cooking pan,beauty|electronics,cart,2025-08-01
u1021,p2003,jeans,fashion,1799,1,t-shirt|mixer grinder|bluetooth keyboard,fashion|beauty,purchase,2025-08-21
u1088,p2001,running shoes,fashion,2499,1,mixer grinder|jeans|t-shirt,fashion|electronics,view,2025-07-21
u1054,p2002,t-shirt,fashion,799,4,t-shirt|moisturizer|jeans,fashion|home & kitchen,cart,2025-12-04
u1111,p2001,running shoes,fashion,2499,4,laptop stand|sunscreen|bluetooth keyboard,electronics|beauty,cart,2025-08-26
u1078,p4003,sunscreen,beauty,699,4,sunscreen|knife set|face wash,beauty|electronics,cart,2025-11-19
u1031,p4002,moisturizer,beauty,599,1,t-shirt|moisturizer|bluetooth keyboard,home & kitchen|beauty,view,2025-08-21
u1068,p3001,cooking pan,home & kitchen,1599,1,moisturizer|bluetooth keyboard|laptop stand,home & kitchen|electronics,purchase,2025-08-25
u1007,p1002,laptop stand,electronics,1199,3,face wash|cooking pan|running shoes,beauty|electronics,purchase,2025-08-01
u1024,p1001,wireless mouse,electronics,799,5,cooking pan|face wash|running shoes,fashion|home & kitchen,purchase,2025-12-04
u1034,p4001,face wash,beauty,399,1,running shoes|jeans|sunscreen,fashion|beauty,purchase,2025-08-01
u1094,p1002,laptop stand,electronics,1199,5,mixer grinder|laptop stand|cooking pan,home & kitchen|electronics,cart,2025-09-01
u1115,p1002,laptop stand,electronics,1199,3,cooking pan|jeans|bluetooth keyboard,fashion|electronics,purchase,2025-10-10
u1033,p2002,t-shirt,fashion,799,3,cooking pan|wireless mouse|mixer grinder,electronics|fashion,purchase,2025-12-25
u1060,p4001,face wash,beauty,399,3,face wash|running shoes|knife set,beauty|home & kitchen,view,2025-07-30
u1076,p1002,laptop stand,electronics,1199,4,bluetooth keyboard|mixer grinder|knife set,fashion|home & kitchen,purchase,2025-08-18
u1074,p3001,cooking pan,home & kitchen,1599,5,face wash|mixer grinder|moisturizer,electronics|fashion,view,2025-10-24
u1040,p3002,knife set,home & kitchen,999,4,face wash|bluetooth keyboard|knife set,beauty|electronics,purchase,2025-12-06
u1032,p3001,cooking pan,home & kitchen,1599,3,running shoes|wireless mouse|laptop stand,home & kitchen|fashion,view,2025-11-03
u1016,p2001,running shoes,fashion,2499,5,mixer grinder|moisturizer|running shoes,home & kitchen|beauty,view,2025-11-11
u1072,p1002,laptop stand,electronics,1199,4,bluetooth keyboard|laptop stand|mixer grinder,home & kitchen|beauty,view,2025-08-18
u1026,p1003,bluetooth keyboard,electronics,1499,2,mixer grinder|sunscreen|wireless mouse,electronics|beauty,view,2025-12-30
u1104,p1002,laptop stand,electronics,1199,1,wireless mouse|bluetooth keyboard|running shoes,electronics|beauty,view,2025-07-17
u1066,p3001,cooking pan,home & kitchen,1599,1,knife set|cooking pan|moisturizer,beauty|home & kitchen,purchase,2025-08-02
u1076,p4002,moisturizer,beauty,599,1,mixer grinder|moisturizer|knife set,home & kitchen|beauty,purchase,2025-12-20
u1104,p2002,t-shirt,fashion,799,1,running shoes|jeans|cooking pan,beauty|electronics,purchase,2025-11-11
u1114,p3003,mixer grinder,home & kitchen,3499,5,t-shirt|jeans|running shoes,beauty|fashion,view,2025-09-09
u1035,p3001,cooking pan,home & kitchen,1599,3,mixer grinder|moisturizer|bluetooth keyboard,electronics|home & kitchen,cart,2025-08-13
u1040,p4002,moisturizer,beauty,599,1,laptop stand|wireless mouse|moisturizer,electronics|fashion,cart,2025-09-29
u1117,p1003,bluetooth keyboard,electronics,1499,5,wireless mouse|jeans|t-shirt,fashion|home & kitchen,cart,2025-09-20
u1106,p1002,laptop stand,electronics,1199,4,jeans|wireless mouse|moisturizer,home & kitchen|electronics,cart,2025-11-03
u1011,p1002,laptop stand,electronics,1199,1,wireless mouse|moisturizer|cooking pan,fashion|electronics,purchase,2025-12-18
u1090,p2001,running shoes,fashion,2499,4,t-shirt|wireless mouse|knife set,fashion|beauty,purchase,2025-08-12
u1034,p4001,face wash,beauty,399,5,knife set|wireless mouse|mixer grinder,beauty|electronics,view,2025-09-22
u1053,p3003,mixer grinder,home & kitchen,3499,5,running shoes|t-shirt|mixer grinder,electronics|home & kitchen,purchase,2025-08-18
u1072,p4001,face wash,beauty,399,5,cooking pan|bluetooth keyboard|sunscreen,home & kitchen|beauty,view,2025-08-25
u1055,p3003,mixer grinder,home & kitchen,3499,5,mixer grinder|sunscreen|face wash,beauty|electronics,purchase,2025-07-25
u1082,p3002,knife set,home & kitchen,999,5,face wash|laptop stand|jeans,beauty|electronics,cart,2025-11-25
u1046,p3002,knife set,home & kitchen,999,5,laptop stand|face wash|knife set,home & kitchen|beauty,view,2025-12-09
u1002,p1002,laptop stand,electronics,1199,5,bluetooth keyboard|cooking pan|jeans,home & kitchen|fashion,purchase,2025-08-20
u1106,p1003,bluetooth keyboard,electronics,1499,1,cooking pan|wireless mouse|t-shirt,beauty|fashion,purchase,2025-10-08
u1119,p1003,bluetooth keyboard,electronics,1499,3,laptop stand|knife set|jeans,fashion|home & kitchen,view,2025-09-15
u1062,p3002,knife set,home & kitchen,999,4,t-shirt|laptop stand|bluetooth keyboard,home & kitchen|electronics,purchase,2025-11-24
u1100,p1002,laptop stand,electronics,1199,1,laptop stand|mixer grinder|moisturizer,electronics|home & kitchen,purchase,2025-08-12
u1051,p1003,bluetooth keyboard,electronics,1499,5,cooking pan|t-shirt|bluetooth keyboard,electronics|beauty,cart,2025-10-17
u1065,p4001,face wash,beauty,399,3,laptop stand|knife set|wireless mouse,fashion|home & kitchen,cart,2025-12-08
u1013,p3003,mixer grinder,home & kitchen,3499,1,jeans|moisturizer|t-shirt,fashion|electronics,cart,2025-09-21
u1099,p3003,mixer grinder,home & kitchen,3499,3,bluetooth keyboard|wireless mouse|face wash,electronics|beauty,cart,2026-01-10
u1090,p4001,face wash,beauty,399,3,wireless mouse|sunscreen|laptop stand,home & kitchen|beauty,cart,2025-11-01
u1006,p3002,knife set,home & kitchen,999,2,bluetooth keyboard|running shoes|sunscreen,fashion|electronics,purchase,2025-11-30
u1117,p3003,mixer grinder,home & kitchen,3499,1,face wash|jeans|t-shirt,beauty|home & kitchen,cart,2025-08-30
u1083,p3003,mixer grinder,home & kitchen,3499,1,bluetooth keyboard|sunscreen|t-shirt,home & kitchen|beauty,view,2025-09-25
u1009,p3001,cooking pan,home & kitchen,1599,1,mixer grinder|jeans|wireless mouse,home & kitchen|beauty,cart,2025-08-20
u1082,p4003,sunscreen,beauty,699,5,wireless mouse|laptop stand|moisturizer,fashion|beauty,view,2025-09-14
u1113,p1002,laptop stand,electronics,1199,1,moisturizer|laptop stand|jeans,electronics|home & kitchen,purchase,2025-12-30
u1095,p2003,jeans,fashion,1799,1,running shoes|knife set|wireless mouse,electronics|beauty,view,2025-09-14
u1009,p3001,cooking pan,home & kitchen,1599,3,face wash|jeans|wireless mouse,beauty|electronics,purchase,2025-07-27
u1011,p3003,mixer grinder,home & kitchen,3499,3,face wash|t-shirt|mixer grinder,fashion|home & kitchen,view,2025-07-29
u1018,p4001,face wash,beauty,399,3,mixer grinder|knife set|cooking pan,electronics|home & kitchen,view,2025-08-11
u1032,p2002,t-shirt,fashion,799,5,knife set|laptop stand|cooking pan,beauty|fashion,view,2025-09-11
u1025,p2002,t-shirt,fashion,799,3,mixer grinder|laptop stand|running shoes,beauty|home & kitchen,cart,2025-12-30
u1019,p2003,jeans,fashion,1799,2,mixer grinder|moisturizer|face wash,home & kitchen|beauty,view,2025-09-13
u1114,p2002,t-shirt,fashion,799,2,running shoes|jeans|knife set,fashion|home & kitchen,cart,2025-12-03
u1053,p3003,mixer grinder,home & kitchen,3499,4,wireless mouse|cooking pan|t-shirt,home & kitchen|beauty,cart,2025-11-22
u1075,p3003,mixer grinder,home & kitchen,3499,3,running shoes|t-shirt|moisturizer,electronics|fashion,view,2025-10-21
u1102,p2001,running shoes,fashion,2499,5,cooking pan|moisturizer|t-shirt,home & kitchen|beauty,view,2025-10-18
u1042,p1001,wireless mouse,electronics,799,3,knife set|sunscreen|t-shirt,beauty|electronics,cart,2025-08-05
u1042,p2003,jeans,fashion,1799,5,laptop stand|jeans|cooking pan,electronics|beauty,view,2026-01-08
u1076,p1001,wireless mouse,electronics,799,4,mixer grinder|jeans|moisturizer,beauty|home & kitchen,purchase,2025-07-15
u1039,p4003,sunscreen,beauty,699,1,wireless mouse|moisturizer|face wash,beauty|home & kitchen,view,2025-12-16
u1059,p3003,mixer grinder,home & kitchen,3499,3,cooking pan|laptop stand|face wash,beauty|home & kitchen,cart,2025-09-19
u1087,p3001,cooking pan,home & kitchen,1599,1,wireless mouse|moisturizer|bluetooth keyboard,electronics|fashion,cart,2025-08-05
u1047,p2001,running shoes,fashion,2499,1,jeans|t-shirt|laptop stand,electronics|beauty,purchase,2025-12-07
u1023,p3002,knife set,home & kitchen,999,2,jeans|face wash|sunscreen,beauty|home & kitchen,cart,2025-07-15
u1117,p1001,wireless mouse,electronics,799,2,laptop stand|jeans|sunscreen,fashion|beauty,cart,2025-07-27
u1087,p4002,moisturizer,beauty,599,4,face wash|t-shirt|knife set,fashion|beauty,cart,2025-12-30
u1106,p3002,knife set,home & kitchen,999,5,laptop stand|knife set|running shoes,electronics|home & kitchen,purchase,2025-12-29
u1119,p2003,jeans,fashion,1799,1,sunscreen|face wash|jeans,beauty|home & kitchen,view,2026-01-08
u1050,p2002,t-shirt,fashion,799,1,moisturizer|face wash|running shoes,fashion|home & kitchen,view,2025-07-18
u1114,p4001,face wash,beauty,399,1,laptop stand|wireless mouse|t-shirt,fashion|beauty,view,2025-09-23
u1005,p3003,mixer grinder,home & kitchen,3499,3,face wash|t-shirt|laptop stand,beauty|fashion,purchase,2025-08-06
u1116,p1002,laptop stand,electronics,1199,3,running shoes|moisturizer|jeans,electronics|fashion,cart,2025-11-09
u1116,p2003,jeans,fashion,1799,3,moisturizer|face wash|jeans,electronics|beauty,cart,2025-12-23
u1004,p1001,wireless mouse,electronics,799,1,cooking pan|knife set|face wash,beauty|fashion,cart,2025-08-17
u1054,p3003,mixer grinder,home & kitchen,3499,4,wireless mouse|laptop stand|mixer grinder,home & kitchen|fashion,cart,2025-11-04
u1005,p4003,sunscreen,beauty,699,2,running shoes|knife set|mixer grinder,fashion|home & kitchen,purchase,2025-11-16
u1084,p2001,running shoes,fashion,2499,1,face wash|t-shirt|moisturizer,fashion|beauty,view,2025-10-02
u1062,p3002,knife set,home & kitchen,999,2,cooking pan|bluetooth keyboard|jeans,fashion|beauty,view,2025-08-01
u1044,p1001,wireless mouse,electronics,799,3,laptop stand|knife set|running shoes,home & kitchen|electronics,view,2025-10-02
u1023,p2002,t-shirt,fashion,799,5,laptop stand|knife set|mixer grinder,fashion|beauty,view,2025-08-03
u1023,p4002,moisturizer,beauty,599,3,face wash|bluetooth keyboard|running shoes,electronics|home & kitchen,view,2025-12-24
u1001,p4003,sunscreen,beauty,699,1,wireless mouse|face wash|sunscreen,home & kitchen|fashion,cart,2025-11-09
u1000,p4002,moisturizer,beauty,599,1,mixer grinder|sunscreen|cooking pan,fashion|beauty,view,2025-12-12
u1011,p3001,cooking pan,home & kitchen,1599,1,cooking pan|knife set|running shoes,electronics|fashion,cart,2025-07-21
u1042,p3002,knife set,home & kitchen,999,5,jeans|face wash|mixer grinder,home & kitchen|electronics,view,2025-12-19
u1021,p4001,face wash,beauty,399,4,sunscreen|face wash|cooking pan,fashion|beauty,view,2025-11-12
u1107,p2001,running shoes,fashion,2499,2,cooking pan|moisturizer|bluetooth keyboard,beauty|fashion,cart,2025-10-08
u1045,p3003,mixer grinder,home & kitchen,3499,1,bluetooth keyboard|laptop stand|t-shirt,home & kitchen|electronics,purchase,2025-08-11
u1016,p1001,wireless mouse,electronics,799,2,knife set|laptop stand|moisturizer,fashion|beauty,purchase,2025-08-23
u1000,p1003,bluetooth keyboard,electronics,1499,5,running shoes|cooking pan|bluetooth keyboard,beauty|fashion,purchase,2025-07-25
u1021,p1002,laptop stand,electronics,1199,1,jeans|mixer grinder|laptop stand,home & kitchen|fashion,purchase,2025-10-09
u1072,p1002,laptop stand,electronics,1199,5,cooking pan|laptop stand|moisturizer,home & kitchen|beauty,cart,2025-10-17
u1070,p3003,mixer grinder,home & kitchen,3499,4,laptop stand|face wash|jeans,home & kitchen|fashion,view,2025-07-18
u1012,p3001,cooking pan,home & kitchen,1599,2,mixer grinder|sunscreen|wireless mouse,beauty|electronics,cart,2025-08-27
u1097,p4003,sunscreen,beauty,699,2,face wash|running shoes|laptop stand,home & kitchen|fashion,purchase,2025-08-15
u1061,p1003,bluetooth keyboard,electronics,1499,1,mixer grinder|t-shirt|jeans,fashion|beauty,purchase,2025-12-06
u1021,p4003,sunscreen,beauty,699,5,knife set|bluetooth keyboard|wireless mouse,beauty|home & kitchen,view,2025-08-06
u1037,p3003,mixer grinder,home & kitchen,3499,2,bluetooth keyboard|moisturizer|running shoes,electronics|fashion,view,2025-11-07
u1011,p2002,t-shirt,fashion,799,2,t-shirt|knife set|sunscreen,electronics|fashion,purchase,2025-08-29
u1095,p1002,laptop stand,electronics,1199,1,laptop stand|cooking pan|jeans,electronics|fashion,purchase,2025-12-09
u1094,p4002,moisturizer,beauty,599,2,sunscreen|wireless mouse|bluetooth keyboard,beauty|fashion,view,2025-11-01
u1119,p4003,sunscreen,beauty,699,4,sunscreen|bluetooth keyboard|running shoes,electronics|beauty,cart,2025-10-11
u1108,p1003,bluetooth keyboard,electronics,1499,2,sunscreen|laptop stand|running shoes,fashion|home & kitchen,view,2025-12-08
u1064,p1002,laptop stand,electronics,1199,4,cooking pan|jeans|wireless mouse,home & kitchen|electronics,view,2026-01-10
